"","Participant_ID","session_id","age","major","gender","Openness","Conscientiousness","Extraversion","Agreeableness","Neuroticism","Intrinsic","Mood","NFC","SelfEsteem"
"890","34",681765,18,"undecided","1",6,5,2,6.5,6.5,2.866666667,3.5,2.833333333,2
"891","35",681762,19,"undiceded","2",5,4,4,4.5,3,2.733333333,4,3,4
"892","36",681772,18,"Social Work","1",5.5,3,4.5,4.5,4.5,2.733333333,5,3.166666667,3
"893","37",681773,19,"biology","2",5,4,2.5,4.5,4,2.133333333,3.5,2.833333333,5
"894","38",681774,18,NA,"2",4,5,5.5,5,3,2.733333333,5,3.5,6
"895","39",681783,19,"Exercise Science","2",4,3,3.5,6,2.5,2.733333333,3,3,2
"896","4",681133,18,"business","2",4.5,5.5,5.5,4.5,3.5,2.4,6,2.166666667,6
"897","40",681785,19,"psychology","1",6.5,7,4.5,4.5,2,3.6,6,4,7
"898","41",681784,19,"Biology","1",3,6,1.5,5.5,6.5,2.933333333,4,3.666666667,3
"899","42",681789,18,"Nursing","3",5,4.5,1,6,4,2.866666667,4,3,5
"900","43",681787,19,"nursing","1",5.5,5.5,5,4.5,4,2.666666667,6,3.333333333,5
"901","44",681788,19,"Sports Industry","2",2.5,1.5,2,4.5,4.5,2.466666667,4.5,1.833333333,2
"902","45",681873,19,"Business","2",6.5,6.5,7,6,1.5,2.533333333,6.5,3.166666667,7
"903","46",681875,19,"zoology","2",3.5,4.5,6,6,3.5,2.466666667,5.5,2.666666667,6
"904","47",681874,19,"dental hygiene","1",4.5,4.5,4,3.5,3,2.8,6,3.333333333,5
"905","48",681899,18,"Radiology","1",4,7,3.5,4,4.5,2.8,6,2.833333333,5
"906","49",681893,18,"Business","1",4,4.5,6.5,5,4,2.2,4.5,2.166666667,5
"907","5",681135,18,"Computer Science and Engineering","2",5,4.5,2,4.5,5.5,2.8,5,3,4
"908","50",681896,18,"Mechanical Engineering","1",5.5,4,5,5,4.5,2.466666667,5,3.333333333,5
"909","51",681912,18,"EXPLORING","1",2.5,4,2.5,3.5,7,2.6,4.5,2,1
"910","52",681918,18,"Medical Lab Science","2",6.5,3,1.5,4,1.5,3.666666667,3,4.5,6
"911","53",681916,18,"Computer Science & Engineering","2",5,5,5,2.5,2,2.866666667,4.5,2.666666667,5
"912","54",681914,19,"Psychology","2",6.5,2,4.5,5.5,4.5,2.866666667,3,3.333333333,6
"913","55",681922,18,"Biology","2",7,7,4.5,3.5,5.5,3.533333333,3,4.666666667,1
"914","56",681926,19,"Biology","1",4,4.5,3.5,4.5,4,2.4,4,2.166666667,6
"915","57",681924,18,"Radiological Sciences and Therapy","1",4.5,4.5,7,4.5,6,3,4.5,2.166666667,5
"916","58",681941,18,"biology","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","59",681940,18,"Engineering","2",6,7,4.5,4,3.5,3,6,3,5
"918","6",681143,18,"Hospital Administration","1",5.5,7,6,5,2,2.466666667,7,3.5,5
"919","60",681939,18,"PSYCHOLOGY","1",6,6.5,6.5,4,2.5,3.133333333,5.5,2.833333333,7
"920","61",681937,18,"Business","2",4.5,6.5,4.5,3.5,3,2.533333333,6,3.5,6
"921","62",681948,20,"Criminal Justice","1",4,5,4,4,4.5,2.8,6,3,5
"922","63",681949,18,"Sports Industries","2",6,7,4,5,3,3.133333333,5.5,2.5,5
"923","64",682031,18,"nursing","1",5,5.5,3,7,3.5,2.733333333,2.5,2.5,3
"924","65",682032,19,"Nursing","1",4,4.5,3.5,4,6,2.4,2,2.5,2
"925","66",682075,18,"biology","2",3.5,6,4,3,3,2.666666667,6,3.333333333,6
"926","67",682076,18,"business","2",4.5,4.5,3.5,4.5,3.5,2.333333333,5.5,3.166666667,5
"927","68",682085,20,"Accounting","2",3.5,6.5,4,3.5,1,2.666666667,4,3,6
"928","69",682082,18,"biological studies","1",5,6,3.5,6.5,2,2.933333333,4,2.166666667,5
"929","7",681140,18,"Social Work","2",7,5,3.5,4.5,6,2.8,4,2,5
"930","70",682083,21,"Zoology","2",5,2.5,5.5,6.5,4.5,3.2,5,3.166666667,5
"931","71",682084,18,"Health Sciences","1",6,6.5,6,6.5,3.5,2.6,3,3.166666667,3
"932","72",682091,18,"Nursing","1",6.5,6.5,4.5,5,6,3,6,3.333333333,2
"933","73",682093,19,"Psychology","2",5.5,6.5,4.5,4.5,1,2.8,6,2.166666667,7
"934","74",682092,18,"psychology","2",5.5,5.5,4.5,4.5,1.5,2.6,4,3.333333333,6
"935","75",682090,19,"Engineering","2",4.5,5,5,4.5,3,3,4,3.666666667,7
"936","76",682325,20,"education","2",6.5,6,6,4.5,2.5,3.2,6,3.833333333,6
"937","77",682345,18,"education","1",4,5,5,5.5,5.5,2.2,3,2.5,3
"938","78",682344,18,NA,"2",6.5,4,2,4,4,3,4,3,5
"939","79",682347,18,"Computer science and engineering","2",6.5,3,1,4,4,3,5,4,1
"940","8",681152,18,"Medical Lab Sciences","1",5,5.5,4,5,2.5,2.266666667,2.5,2.166666667,5
"941","80",682370,18,"Speech-Language Pathology","1",5.5,5.5,6,6,3.5,2.533333333,4.5,3.166666667,4
"942","81",682367,18,"athletic training too personal therapy","2",7,6,5.5,5,2,2.8,6.5,3,7
"943","82",682366,33,"Psychology","1",5.5,3.5,2.5,6.5,4,2.6,5,3.5,5
"944","83",682378,18,"Biology","1",6,6,5,5.5,6,2.866666667,6.5,3.5,1
"945","84",682376,20,NA,"1",4.5,2.5,2.5,5,5,2.2,3,1.833333333,2
"946","85",682379,18,"Psychology","1",5,3,1.5,6,4.5,2.6,5.5,2.333333333,2
"947","86",682393,18,"English","1",6.5,2,4,5,5,2.666666667,3.5,3.166666667,6
"948","87",682394,18,"Sports Industry","2",4,4.5,7,4.5,4,2.466666667,7,2.833333333,5
"949","88",682391,19,"English","1",3.5,5,1,5.5,5,2.6,5.5,2.833333333,2
"950","89",682398,18,"neuroscience","2",4,5.5,3.5,4,3,2.533333333,6,2.833333333,5
"951","9",681149,19,"Health Science","1",6,6,3,5,4.5,2.466666667,4.5,3.333333333,5
"952","90",682396,19,"Hospitality managemnet","1",6,4.5,6,6.5,6,3.266666667,5,2.666666667,5
"953","91",682477,18,"sports industry","2",3.5,5.5,3,3.5,2,2.066666667,7,3,6
"954","92",682479,18,"Industrial Design","2",4.5,6,4.5,5,5,2.933333333,4.5,3,6
"955","93",682478,22,"Undecided","2",6.5,5,3.5,5,3,3,4,4.166666667,5
"956","94",682537,18,NA,"2",5.5,4.5,4,2.5,4,3.666666667,6,3.833333333,6
"957","95",682536,18,"Computer Science and Engineering","2",5,5.5,1,3,3.5,3.466666667,4,4.166666667,4
"958","96",682535,19,"public health","2",5.5,5,4,5,3,3,5,3.333333333,5
"959","97",682542,19,"pharmacy","1",3,6,3,7,3.5,2.333333333,5.5,3,5
"960","98",682548,19,"Computer science and engineering","2",7,4,2,4.5,3,3.466666667,6,4,6
"961","99",682543,18,"No idea yet.","2",4,3.5,4.5,4,4.5,2.266666667,3,2.5,2
"962",NA,683248,18,"business/accounting and finance","2",5,4,2.5,3.5,2.5,2.2,5,2.833333333,5
"963",NA,683247,19,"nursing","1",6,4.5,7,5,4.5,3.133333333,5.5,3.666666667,5
"964","100",7605911,19,"psychology","1",6,4.5,7,6,4,2.866666667,6,3.666666667,5
"965","101",7606042,18,"nursing","1",4,4,4,4,4,3.6,4,3,4
"966","102",7606252,18,"psychology","2",2.5,4,3.5,2,3,2.733333333,3,4,3
"967","103",7606385,18,"Undecided","1",4.5,5,6.5,5.5,2,2.733333333,6,3.5,5
"968","104",7608411,20,"history","1",5,4.5,1,3,6,2.666666667,5,2.5,1
"969","107",7610031,18,"Business","2",4,4,5.5,5,4,2.8,5,3.333333333,5
"970","108",7610148,19,"History","2",4.5,7,7,4.5,1,3.2,6,3.166666667,7
"971","109",7610232,18,"Psychology","1",4,6,2.5,6.5,2,2.666666667,6,4.166666667,6
"972","11",7457614,18,NA,"1",4.5,7,4.5,4.5,2.5,3.066666667,5.5,3.833333333,7
"973","110",7610427,19,NA,"2",2,5,6,4,3.5,2.6,6,2.666666667,6
"974","111",7610545,19,"kiniesiology","2",7,5.5,4,5,4,3.333333333,6.5,2,7
"975","12",7457923,18,"undecided","1",6,5.5,6,6,3,3.066666667,6,3.166666667,6
"976","13",7458017,18,"Psychology","1",5,7,4.5,3.5,4.5,2.533333333,5,3,5
"977","16",7459625,20,"psych","1",6,4.5,5,5,2.5,2.666666667,4.5,3.333333333,3
"978","17",7459713,18,"Nursing","1",4.5,6,6.5,4.5,3,2.333333333,6,2.833333333,5
"979","18",7459828,18,"Business","1",5.5,3.5,4.5,5,2.5,2.8,6.5,3.666666667,5
"980","19",7460035,20,"Psychology","1",5,6.5,6,3,3.5,3.4,5.5,3.833333333,6
"981","20",7460172,17,"Education","1",5,6,5,4.5,2.5,2.533333333,6,3.333333333,5
"982","21",7460235,20,"history","2",4.5,6.5,1.5,2.5,1.5,2.933333333,4,3.166666667,6
"983","22",7460314,18,"Pre nursing","1",5,5,4.5,4,4,3,3,2.833333333,2
"984","23",7460887,19,"Communications","1",6.5,6,7,6.5,4.5,2.6,5,2.5,2
"985","24",7460937,18,"Sociology","2",6,7,6.5,4,3.5,2.866666667,6,3.666666667,7
"986","25",7460998,18,"Elementary Education","1",5,6,5,5.5,2.5,2.866666667,5,3.833333333,5
"987","26",7461063,19,"Nursing","1",5,6.5,6,4.5,3.5,2.533333333,5,2.166666667,3
"988","27",7461103,19,"Kinesiology","1",4.5,4.5,4.5,5,2,3.066666667,7,2.666666667,5
"989","28",7461195,18,"Nursing","1",6,6.5,4,5,5,2.8,4.5,2.666666667,5
"990","29",7461269,18,"Psychology","1",7,7,6,7,4,2.866666667,5,3,1
"991","30",7462464,20,"Nursing","1",4,6,4.5,5,3,2.933333333,6,2.833333333,6
"992","31",7462550,18,"Nursing","1",5,6.5,4.5,5.5,4.5,2.8,3,3,2
"993","32",7462677,19,"Nursing","1",4.5,6.5,3,4.5,5,2.8,4.5,3.333333333,5
"994","34",7463084,18,"Kinesiology","1",6.5,5.5,5.5,5,5,2.8,4.5,3.5,3
"995","35",7466393,18,"Psychology","2",7,6,3,5,4,3.266666667,5,4.333333333,6
"996","36",7466531,19,"Psych","1",5.5,7,6,6.5,1.5,2.4,6,2.666666667,7
"997","37",7466745,18,"Chemistry or Kinesiology or Physics","2",6,5.5,6.5,5,3.5,3.6,7,4,6
"998","38",7466944,18,"Biology","1",3,7,3,6,2,2.733333333,5,3,2
"999","39",7467323,18,"Nursing","1",4,6,5,4.5,3.5,2.733333333,6,2.833333333,5
"1000","40",7467457,18,"Education","1",6.5,7,4,6.5,1.5,2.866666667,6.5,3.5,5
"1001","41",7467543,18,"undecided","1",4,6,3,5,4,3,5,2.5,3
"1002","42",7469567,19,NA,"1",6,5,5.5,7,4,2.333333333,6.5,3.333333333,3
"1003","43",7469714,18,"Undecided","1",5.5,7,4,6,3.5,3.133333333,6,3.166666667,1
"1004","44",7469793,18,"Nursing","1",6,5.5,4.5,4,2,2.866666667,6.5,3.333333333,5
"1005","46",7470913,18,"Intended Nursing","1",4,2,4.5,6.5,2,2.6,7,3,5
"1006","47",7471007,19,"Undecided","1",5,6,5.5,4.5,4,2.466666667,4,2.833333333,5
"1007","49",7473378,19,"Nursing","2",3.5,4.5,6,6.5,4,2.733333333,5.5,2.833333333,4
"1008","50",7473471,19,"Undeclared","1",5,3,3,3.5,6,3.2,5,3.5,3
"1009","51",7474471,18,"Undecided","2",3,3.5,5.5,4,3.5,2.933333333,6,3.166666667,6
"1010","52",7474574,18,"Nursing","1",5,7,7,3.5,5.5,3.066666667,3,3.833333333,3
"1011","53",7474678,19,"Nursing","1",6,7,6,5.5,5,3.333333333,5.5,3.333333333,5
"1012","54",7475626,18,"Elementary Education","1",4.5,6,2,6.5,4,2.733333333,6,2.833333333,2
"1013","55",7475670,18,"Kineseology","1",5.5,6,5,3.5,4.5,2.6,4,3.5,5
"1014","56",7475732,18,"Nursing","1",6.5,5.5,4,5,4.5,3.2,6,3.833333333,5
"1015","57",7477076,18,"biology","1",4.5,6.5,6,5.5,5,2.733333333,4,2.666666667,2
"1016","58",7477127,19,"Mathematics and Art","1",5,7,3,4.5,3,3.066666667,4.5,3.166666667,5
"1017","59",7477172,18,"kinesiology","1",6,6,5,6,2,2.533333333,6,2.333333333,6
"1018","60",7551674,18,"Nursing","1",4,5,3.5,6,3.5,3,5,2.5,6
"1019","61",7551790,22,"Chemistry","2",5.5,5.5,1,5.5,1.5,3.2,6,4.166666667,7
"1020","62",7551858,19,"Graphic Design","2",5,3.5,4,4.5,3,3.2,4,3.166666667,4
"1021","63",7551945,18,"Biology","1",5.5,6,4.5,5,2,2.6,6,3.166666667,6
"1022","64",7554127,21,"Biology","1",5,6.5,6,4.5,3,2.733333333,6,3.333333333,6
"1023","65",7554176,19,"Nursing","1",4,7,3,5.5,2.5,2.933333333,5,3.833333333,5
"1024","66",7554244,19,"Nursing","1",5,6.5,3.5,3.5,5.5,3.133333333,4.5,2.833333333,5
"1025","67",7554307,17,"NURSING","1",5,5.5,2.5,6,3.5,3,3,3.333333333,3
"1026","68",7554398,18,"Nursing","1",6.5,7,3,6.5,4,3.333333333,5.5,4,5
"1027","69",7554517,18,"undecided","1",3.5,4.5,2,4.5,6.5,2.066666667,4,1.833333333,1
"1028","7",7454295,17,"Nursing","1",4.5,7,4,5,3.5,2.866666667,5.5,3.333333333,4
"1029","70",7555202,18,"Nursing","1",4.5,6,4,6,4,2.8,4.5,2.833333333,3
"1030","71",7555319,19,"Economics","1",3.5,7,2,4,2,2.666666667,6,3.666666667,6
"1031","72",7557560,19,"Math","2",6,5.5,4,6,2,2.666666667,5,4,6
"1032","73",7557638,18,"Nursing","1",4,7,2.5,4.5,5.5,2.066666667,3,1.5,1
"1033","74",7557684,17,"Psychology & English","1",5.5,6,4,4.5,3.5,3.866666667,6,5,5
"1034","75",7557743,19,"Graphic Design","1",6.5,6,5,6,2,3.266666667,3,3.5,6
"1035","76",7557848,19,"Kinesiology","2",5,5,2.5,6.5,4,2.733333333,5,2.833333333,4
"1036","77",7557915,18,"Undecided","2",3.5,5,2,3.5,2,2.933333333,4.5,2.333333333,6
"1037","78",7558832,18,"Undecided","1",5.5,4.5,4.5,3,2.5,2.733333333,6,3.333333333,2
"1038","79",7567200,19,"Psychology","1",4,5,7,4.5,3.5,2.733333333,4.5,3,3
"1039","8",7454384,18,"Elementary Education","1",6,5,4,5,3.5,3.066666667,6,3.333333333,6
"1040","80",7567334,18,"Biology","2",5.5,6,3,4,2,3.6,6,4,6
"1041","81",7568977,18,"English","1",4.5,6,4,5.5,4,2.866666667,7,4,7
"1042","82",7570649,18,"Special Education","2",6,5.5,4,4,3.5,3.066666667,7,3.166666667,6
"1043","83",7570757,18,"Nursing","1",6,7,4.5,4.5,2.5,3.333333333,4,3.5,5
"1044","84",7570904,19,"Undeclared","2",5,6,5,4.5,3,2.6,5,2.833333333,6
"1045","85",7571657,18,"Nursing","1",4,7,4.5,3.5,3.5,2.4,4,2.833333333,3
"1046","86",7571741,18,"Intended Nursing","1",4,6.5,1.5,6.5,4,3.066666667,3,4,3
"1047","87",7571817,18,"education","1",5.5,6.5,5.5,5.5,6,3.6,4.5,3.5,6
"1048","88",7579490,18,"Social work","2",5,5.5,4,4,3.5,2.4,6,2.666666667,6
"1049","89",7579539,18,"Undeclared","1",7,6.5,7,5.5,2.5,3.266666667,6,2.833333333,7
"1050","9",7454511,24,"History","1",6.5,4,3.5,1.5,1.5,2.933333333,4,3.333333333,7
"1051","90",7579583,18,"Nursing","2",6.5,5,7,6.5,2,3.133333333,6.5,4.166666667,7
"1052","91",7580631,20,"Psychology","1",5,7,5.5,4.5,6.5,3.266666667,4.5,2.833333333,6
"1053","92",7580720,26,"Accouting","2",3.5,4,2.5,5.5,1.5,3.133333333,4,2.833333333,7
"1054","93",7600213,18,"Education","1",5.5,6.5,4,4.5,2.5,2.4,5,3.333333333,5
"1055","94",7600560,18,"Biology","1",3,6.5,2.5,5.5,4,2.533333333,5,2.833333333,2
"1056","95",7602716,22,"Biology","2",6.5,4.5,7,5,4,3.6,6.5,4.5,6
"1057","96",7602876,18,"Elementary Education","1",3,5.5,5,6.5,5,2.466666667,6,3,5
"1058","97",7603180,20,"Biology","1",6,6,4,2.5,4,2.8,5.5,3.666666667,6
"1059","98",7603423,19,"education","1",3.5,7,3.5,6,4.5,2.333333333,6,2.333333333,3
"1060","99",7603733,18,"Undecided (possibly psychology)","1",6,5,3,4.5,4,3,5.5,3,4
"1061",NA,7608883,19,"Intended psychology","1",5.5,7,6,4.5,4.5,3.4,4.5,3.833333333,5
"1062",NA,7454662,18,"Education","1",6,5.5,1.5,6,5.5,2.866666667,5,4.166666667,5
"1063",NA,7405074,43,"phd in psychology","2",4.5,4,7,5.5,2.5,3.066666667,4,3.5,3
"1064",NA,7608698,19,"Elementary Education","1",4.5,6.5,7,6.5,2,2.533333333,6,3,7
"1065","1",7391552,18,"Athletic Training","1",6,6,4.5,5,4.5,3.066666667,6,3.333333333,4
"1066","10",7392714,18,"Psychology","2",3.5,6,6.5,4,6.5,3.2,6,3.333333333,5
"1067","100",7625268,23,"PSSBS","1",7,4.5,5,4.5,5.5,2.2,5,3,6
"1068","101",7625274,18,"Wildlife and Fisheries Science","2",5.5,4.5,3,2.5,3,2.666666667,6,2.666666667,6
"1069","103",7629775,22,"Psychology","1",4.5,5.5,5,4.5,5,2.933333333,2.5,3.666666667,4
"1070","104",7629868,19,"communications","1",6,5.5,6.5,5,4,2.933333333,7,2.833333333,6
"1071","105",7631097,19,"nursing","1",5,4.5,6.5,5,2.5,2.8,6,2.833333333,4
"1072","106",7631318,19,"Nursing","1",4.5,3.5,6.5,3.5,2.5,2.6,6,3.166666667,4
"1073","107",7631316,19,"Life Science (Pre-Physical Therapy)","2",4,3.5,2,3,3.5,2.266666667,4.5,3.5,3
"1074","108",7635103,22,"Psychology","1",6,6.5,7,4,3,2.8,4.5,3.833333333,3
"1075","109",7635119,19,"Advertising","1",7,4.5,6.5,6,5.5,2.533333333,4,4.166666667,4
"1076","111",7635253,18,"Marketing","2",4.5,4,5,5,1.5,2.333333333,4,2.833333333,5
"1077","112",7641672,18,"Psychology","1",6,6,2.5,7,4.5,2.533333333,3,3.333333333,2
"1078","113",7641660,18,"Life science","1",4.5,5,5.5,4.5,3.5,2.466666667,6.5,2.5,5
"1079","114",7641820,18,"Business Accountant","2",4.5,5.5,4,4.5,2.5,2.533333333,6,2.666666667,4
"1080","115",7641927,22,"psych and soc","1",7,7,5,5,4.5,3.333333333,6,2.5,5
"1081","116",7641989,21,"psychology","1",3.5,4,4,3.5,4,2.6,4.5,2.833333333,4
"1082","117",7642406,54,"integrative arts","1",6.5,6.5,7,7,3,3,4,3.833333333,6
"1083","118",7642571,19,"Business","2",4.5,4.5,4,3.5,4,2.266666667,4,3,3
"1084","119",7642791,18,"Psychology","1",2,4.5,4,4,5,2.266666667,3,3.166666667,5
"1085","120",7643008,18,"nursing","2",3.5,4,4,4,3.5,2.466666667,4,3.166666667,5
"1086","121",7642928,19,"psychology","2",5.5,4.5,1.5,7,5,2.933333333,4,3.833333333,1
"1087","15",7406350,18,"Business Accounting","1",5,6,1,5,3,2.6,4,3,5
"1088","16",7406351,18,"Undecided","1",6,5.5,4,5,5,2.666666667,5,3.333333333,5
"1089","2",7391599,19,"psychology","1",7,7,4.5,4,6,2.666666667,5,2.666666667,3
"1090","21",7406487,18,"undecided","2",5,6,6,4.5,2.5,3.066666667,6,3,7
"1091","23",7406640,18,"nursing","1",4,6,4,4,4,2.533333333,6,3.833333333,6
"1092","25",7407412,21,"Psychology","1",7,7,4,5.5,4.5,3,5,4.333333333,5
"1093","26",7407615,21,"psychology","1",7,7,6.5,6,2,3.266666667,6,4,6
"1094","27",7407646,17,"Biology","1",6,6,5,6,2,2.8,7,3.666666667,5
"1095","28",7407732,21,"psychology","2",6,5.5,4,5.5,3,2.8,6.5,2.666666667,6
"1096","29",7407755,22,"psychology","2",6.5,6,3,6.5,1,NA,7,3,7
"1097","30",7407915,19,"BUSINESS","1",6,5,3.5,5.5,4.5,2.933333333,4,3.5,4
"1098","35",7422676,18,"pre-Business","1",4,6.5,1.5,5,2.5,2.8,4.5,2.666666667,5
"1099","36",7422686,18,"physical therapy","1",4,7,3,5,4.5,2.333333333,4,2.833333333,3
"1100","37",7422758,19,"PSYCH","1",7,6,4,4,4,2.733333333,4,3.5,5
"1101","39",7423070,19,"biology","1",5.5,6.5,NA,5,1.5,NA,5.5,3.5,NA
"1102","40",7423117,18,"psychology","1",6.5,6.5,5,4.5,4.5,2.6,5,3.833333333,6
"1103","43",7423335,18,"biology","1",3.5,4.5,4.5,4,3.5,2.666666667,4.5,3.333333333,5
"1104","44",7423356,18,"Marketing","1",7,7,3,4.5,5,3.666666667,5.5,4.333333333,5
"1105","45",7423432,20,"Biology","2",6,7,2.5,4,1.5,3,6,3,5
"1106","46",7423454,18,"Environmental Engineering","1",5,4.5,2,5,6,2.866666667,5,3.5,1
"1107","48",7423574,18,"psychology","1",4,3.5,2.5,4,5,3.066666667,4.5,3.666666667,3
"1108","49",7423642,21,"Administration of Justice","1",4,7,4.5,2.5,1.5,2.8,4,2.333333333,7
"1109","5",7392215,18,"Psychology","1",5,4.5,3,4.5,6,2.4,6,2.666666667,5
"1110","51",7423665,22,NA,"1",4,4,5,4,4,2.133333333,4,3,NA
"1111","52",7427759,18,"Kinesology","2",5.5,4.5,2.5,4,1.5,2.733333333,5.5,3.333333333,6
"1112","53",7427800,21,"psychological and social sciences",NA,6.5,6,6.5,5.5,3.5,3.133333333,6,3.666666667,5
"1113","54",7434594,19.5,"corporate communications","1",6.5,6,5.5,5,3.5,2.733333333,4.5,3.333333333,7
"1114","55",7434600,18,NA,"2",6.5,6,4,6,4,2.666666667,4,3,4
"1115","56",7434668,19,NA,"1",7,7,4,5.5,4,3.666666667,4,3.166666667,7
"1116","57",7434663,19,"Psychology","1",6.5,5.5,4.5,6,4.5,2.866666667,5,3.333333333,5
"1117","58",7436844,21,"Psychology","1",5,5,3.5,4.5,3.5,NA,4,NA,6
"1118","59",7437014,20,"business","1",3,4,4,5.5,4,2.2,4.5,3,5
"1119","6",7392329,18,"Biology","1",7,6.5,5.5,4,2,3.266666667,7,3.333333333,6
"1120","60",7437001,19,"psychology","2",6.5,5.5,4.5,5.5,3.5,3.333333333,5.5,3.333333333,6
"1121","61",7437120,18,"pschology","1",6,4.5,2,6,4,2.6,4,3.166666667,2
"1122","62",7437123,20,"Psychology","1",3,6,3,7,5,2.266666667,3,1.5,3
"1123","64",7437184,44,"Non degree","2",6.5,6,5,6.5,1.5,3.066666667,6,3.833333333,6
"1124","65",7437194,20,"psychology","1",4,3.5,6.5,1.5,2.5,3.2,5,3.5,5
"1125","66",7437254,18,"Business","1",6.5,4,4.5,4.5,2,NA,4,3.666666667,5
"1126","67",7437696,18,"Nursing","1",4.5,5,6,5.5,2,2.933333333,7,3.333333333,6
"1127","68",7437724,20,"Psychology","1",4.5,7,3.5,6.5,4.5,2.733333333,4,3.166666667,5
"1128","69",7437807,20,"Biology","1",7,7,7,5.5,1.5,3.066666667,7,4,7
"1129","7",7392407,19,"Communications Science and Disorders","1",4.5,4.5,3,4.5,4.5,2.2,5,3,3
"1130","70",7438080,21,"psychology","3",5.5,7,4,7,3.5,2.666666667,5,3.5,5
"1131","71",7438097,18,"psychological and social sciences","1",5,6.5,6,6,4.5,3.133333333,5.5,3.5,4
"1132","72",7438220,46,"Psychology","1",4.5,5.5,3,5.5,2,3.066666667,6.5,3.166666667,6
"1133","73",7438247,19,"nursing","2",4.5,7,4,4,2,2.8,2.5,3.166666667,1
"1134","74",7438383,20,"psychology","1",5,5.5,4,5,3.5,2.4,5,3.166666667,6
"1135","75",7438428,18,"Psychology","1",6,6.5,5,5,4.5,2.533333333,4.5,2.833333333,4
"1136","77",7443448,19,"Biology","1",4,6,3,4.5,3,2.8,4,2.666666667,5
"1137","78",7443534,19,"Biology","1",7,5.5,6.5,4.5,6.5,2.733333333,2,3.333333333,5
"1138","79",7443575,20,"Psychology and Social Sciences","2",6,4,1,5.5,5.5,2.733333333,5,2.333333333,1
"1139","8",7392428,19,"psychological and social sciences","1",5.5,4,5,6,3,3.2,6,4.333333333,4
"1140","85",7596584,18,"Broadcast Journalism","1",6.5,6.5,4,5,3,3.466666667,7,3.333333333,7
"1141","86",7596590,19,"Engineerin","2",6,2.5,4.5,4.5,6,2.666666667,4.5,NA,3
"1142","87",7596614,18,"Biology","2",5,6,4,5.5,3.5,2.466666667,5,2.333333333,6
"1143","89",7596755,18,"Biology","2",5.5,7,5,3.5,1.5,2.866666667,4.5,3,6
"1144","9",7392541,18,"Business (Marketing)","2",6.5,5,6.5,5,3,3.2,6.5,3.666666667,6
"1145","90",7596877,19,"Life Science","2",5.5,4.5,4.5,5.5,5,NA,7,2.5,6
"1146","903271920",7423138,18,"Pre-Nursing","1",5,5.5,4,5,3.5,2.933333333,4,3.5,4
"1147","95",7603759,18,"undeclared","1",7,5,6,6.5,1,2.666666667,6,3.333333333,7
"1148","959749213",7423045,19,"undecided","1",2.5,5.5,4,6,4.5,2.333333333,2,2.5,5
"1149","96",7603894,18,"letters, arts, and sciences","1",4.5,6.5,7,5.5,4.5,2.933333333,6.5,3.666666667,6
"1150","97",7611382,30,"Psychological social sciences","1",6.5,7,4,5.5,1,2.8,6.5,3.5,6
"1151","99",7625166,18,"PSYH","1",6,7,4.5,3.5,5,3.333333333,4,2.5,5
"1152",NA,7406377,21,"Integrative Arts: Music and Psychology","1",4,4,3.5,6,4,2.6,4,3,5
"1153",NA,7406381,18,"Marketing","1",5.5,3,3,5.5,2,3.266666667,6,NA,5
"1154",NA,7406505,19,"Pre-Medicine","1",4.5,6,6,4.5,3,2.733333333,6.5,3,5
"1155",NA,7391707,19,"Psychological and Social Science B.A.","1",5.5,4.5,4.5,5,4,3.466666667,6,3.5,5
"1156",NA,7603404,19,"criminal justice","1",4.5,5.5,2,6,3,2.866666667,6,3.5,5
"1157",NA,7603494,18,"Undecided","2",4,6,6.5,6.5,1,2.933333333,6.5,3.333333333,6
"1158",NA,7391740,19,"Psychology","1",4,6,6,4,4.5,2.933333333,5,3.166666667,4
"1159",NA,7423322,18,"Psychology","1",4.5,4,3,4.5,6.5,2.733333333,4,3.166666667,3
"1160",NA,7423546,20,"Pediatric Nurse","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1161",NA,7423801,20,"psychology","1",4,3,3,6.5,3.5,3.133333333,6,3.333333333,7
"1162",NA,7403849,20,"Psychology","1",6,7,5.5,5,5.5,3.266666667,6,3.833333333,5
"1163",NA,7403850,22,"psychology","1",4.5,6,5.5,2,3.5,2.4,4,3.333333333,6
"1164",NA,7567554,20,"Information Technology","2",6,6,3.5,4.5,4.5,2.933333333,5,3.5,1
"1165",NA,7567576,19,"Enineering","2",4.5,4.5,2.5,5.5,3.5,2.666666667,6,3,6
"1166",NA,7406391,49,"PSYCHOLOGY","1",5,6.5,4.5,7,4,3,5,2.833333333,5
"1167",NA,7406555,19,"PSYCHOLOGY","1",6,6.5,6,4.5,3,2.8,6,3.833333333,5
"1168",NA,7471446,18,"none yet","2",3.5,5,5.5,6,3,2.466666667,5,2.5,6
"1169",NA,7408011,20,"psychology","1",6.5,4,3.5,7,5.5,3.133333333,6,3.166666667,1
"1170",NA,7403772,19,"Psychology","2",3.5,5.5,5,4,5,2.666666667,4.5,2.833333333,5
"1171",NA,7403785,19,"Mechanical Egineering","2",4,6,3,4.5,2,2.333333333,5,2.5,5
"1172",NA,7596751,21,"psychology","1",3.5,2.5,4,4,5,2.266666667,4,1.833333333,4
